url,tweet,dia,mes,aÃ±o,latitud,longitud,alcaldia,termino,efecto,marca_vacuna,tweet_tokenizado,fecha
https://twitter.com/jorgelopezglz/status/1441781087202594818,"@LizzyTeyssier Yo con la primera como sin nada, pero mi hermano con las 2 dosis lo tiro  escalofrios , dolor muscular  y de cabeza fiebre  y cansancio , en mi caso solo dolor insoportablemente  de cabeza",25,septiembre,2021,19.4838614,-99.1134723,Gustavo A. Madero,cansancio,cansancio,,primero hermano dosis tiro escalofrio dolor muscular cabeza fiebre cansancio caso dolor insoportablemente cabeza,25/09/2021
https://twitter.com/jorgelopezglz/status/1441781087202594818,"@LizzyTeyssier Yo con la primera como sin nada, pero mi hermano con las 2 dosis lo tiro  escalofrios , dolor muscular  y de cabeza fiebre  y cansancio , en mi caso solo dolor insoportablemente  de cabeza",25,septiembre,2021,19.4838614,-99.1134723,Gustavo A. Madero,cansancio,dolor muscular,,primero hermano dosis tiro escalofrio dolor muscular cabeza fiebre cansancio caso dolor insoportablemente cabeza,25/09/2021
https://twitter.com/jorgelopezglz/status/1441781087202594818,"@LizzyTeyssier Yo con la primera como sin nada, pero mi hermano con las 2 dosis lo tiro  escalofrios , dolor muscular  y de cabeza fiebre  y cansancio , en mi caso solo dolor insoportablemente  de cabeza",25,septiembre,2021,19.4838614,-99.1134723,Gustavo A. Madero,cansancio,escalofrio,,primero hermano dosis tiro escalofrio dolor muscular cabeza fiebre cansancio caso dolor insoportablemente cabeza,25/09/2021
https://twitter.com/SICOSDI/status/1490359526524133379,"@JMRivaPalacio Wow, a mÃ­ tambiÃ©n me causo lo mismo.
Cansancio y cuerpo cortado como si me fuera a dar gripe. Y tambiÃ©n fue Sputnik.",6,febrero,2022,19.4192316,-99.1133947,Venustiano Carranza,cansancio,cansancio,sputnik,wow causo cansancio cuerpo cortado gripe sputnik,06/02/2022
https://twitter.com/SICOSDI/status/1490359526524133379,"@JMRivaPalacio Wow, a mÃ­ tambiÃ©n me causo lo mismo.
Cansancio y cuerpo cortado como si me fuera a dar gripe. Y tambiÃ©n fue Sputnik.",6,febrero,2022,19.4192316,-99.1133947,Venustiano Carranza,cansancio,cuerpo cortado,sputnik,wow causo cansancio cuerpo cortado gripe sputnik,06/02/2022
https://twitter.com/SICOSDI/status/1490359526524133379,"@JMRivaPalacio Wow, a mÃ­ tambiÃ©n me causo lo mismo.
Cansancio y cuerpo cortado como si me fuera a dar gripe. Y tambiÃ©n fue Sputnik.",6,febrero,2022,19.4192316,-99.1133947,Venustiano Carranza,cansancio,gripe,sputnik,wow causo cansancio cuerpo cortado gripe sputnik,06/02/2022
https://twitter.com/IsraelSurez5/status/1420194146434830344,Ya pasaron 10 hrs desde que me pusieron la #SputnikV siento cansancio y un poco de escalofrÃ­os hasta aquÃ­ mi reporte.,27,julio,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,cansancio,sputnik,pasar hora sputnik sentir cansancio escalofrio reportar,27/07/2021
https://twitter.com/IsraelSurez5/status/1420194146434830344,Ya pasaron 10 hrs desde que me pusieron la #SputnikV siento cansancio y un poco de escalofrÃ­os hasta aquÃ­ mi reporte.,27,julio,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,escalofrio,sputnik,pasar hora sputnik sentir cansancio escalofrio reportar,27/07/2021
https://twitter.com/labicideloso/status/1417974391930068993,"24 horas despuÃ©s, solo con dolor de brazo, sin fiebre, solo se siente mucho cansancio.
Nada que un paracetamol no quite 
#SputnikV @sputnikvaccine https://t.co/a7G3lZAnlC",21,julio,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,fiebre,sputnik,hora dolor brazo fiebre sentir cansancio paracetamol quite sputnik,21/07/2021
https://twitter.com/labicideloso/status/1417974391930068993,"24 horas despuÃ©s, solo con dolor de brazo, sin fiebre, solo se siente mucho cansancio.
Nada que un paracetamol no quite 
#SputnikV @sputnikvaccine https://t.co/a7G3lZAnlC",21,julio,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,dolor brazo,sputnik,hora dolor brazo fiebre sentir cansancio paracetamol quite sputnik,21/07/2021
https://twitter.com/labicideloso/status/1417974391930068993,"24 horas despuÃ©s, solo con dolor de brazo, sin fiebre, solo se siente mucho cansancio.
Nada que un paracetamol no quite 
#SputnikV @sputnikvaccine https://t.co/a7G3lZAnlC",21,julio,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,cansancio,sputnik,hora dolor brazo fiebre sentir cansancio paracetamol quite sputnik,21/07/2021
https://twitter.com/mayalex08/status/1412614769484390405,"Y la #VacunaCOVID19 te hizo efecto? No! Solo me hizo recordar los bellos momentos del dolor de manos, piernas y el precioso sueÃ±o y cansancio, pero todo bien! ðŸ˜“",6,julio,2021,19.4075059,-99.1917103,Miguel Hidalgo,cansancio,cansancio,,vacuna efecto recordar bello dolor mano pierna precioso sueno cansancio,06/07/2021
https://twitter.com/mayalex08/status/1412614769484390405,"Y la #VacunaCOVID19 te hizo efecto? No! Solo me hizo recordar los bellos momentos del dolor de manos, piernas y el precioso sueÃ±o y cansancio, pero todo bien! ðŸ˜“",6,julio,2021,19.4075059,-99.1917103,Miguel Hidalgo,cansancio,sueÃ±o,,vacuna efecto recordar bello dolor mano pierna precioso sueno cansancio,06/07/2021
https://twitter.com/Drandamb/status/1393557918415527938,"Me vacunaron el miÃ©rcoles y tuve los sÃ­ntomas de la reacciÃ³n: nÃ¡useas, dolor de cuerpo y cabeza, cansancio generalizado. Hoy ya amanecÃ­ bienðŸ˜€ https://t.co/BkdbP15wIT",15,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,cansancio,,vacuna miercoles sintoma reaccion nausea dolor cuerpo cabeza cansancio generalizado amaneci,15/05/2021
https://twitter.com/Drandamb/status/1393557918415527938,"Me vacunaron el miÃ©rcoles y tuve los sÃ­ntomas de la reacciÃ³n: nÃ¡useas, dolor de cuerpo y cabeza, cansancio generalizado. Hoy ya amanecÃ­ bienðŸ˜€ https://t.co/BkdbP15wIT",15,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,nausea,,vacuna miercoles sintoma reaccion nausea dolor cuerpo cabeza cansancio generalizado amaneci,15/05/2021
https://twitter.com/Drandamb/status/1393557918415527938,"Me vacunaron el miÃ©rcoles y tuve los sÃ­ntomas de la reacciÃ³n: nÃ¡useas, dolor de cuerpo y cabeza, cansancio generalizado. Hoy ya amanecÃ­ bienðŸ˜€ https://t.co/BkdbP15wIT",15,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansancio,dolor cuerpo,,vacuna miercoles sintoma reaccion nausea dolor cuerpo cabeza cansancio generalizado amaneci,15/05/2021
https://twitter.com/MoLejac/status/1414370626496761859,@doctormacias A mÃ­ me pusieron Pfizer y el brazo me doliÃ³ una semana dolor de cabeza y cansancio con la segunda dosis ðŸ˜• y tuve covid en Enero,11,julio,2021,19.4837824,-99.1844166,Azcapotzalco,cansancio,dolor cabeza,pfizer,pfizer brazo dolio semana dolor cabeza cansancio dosis covid enero,11/07/2021
https://twitter.com/MoLejac/status/1414370626496761859,@doctormacias A mÃ­ me pusieron Pfizer y el brazo me doliÃ³ una semana dolor de cabeza y cansancio con la segunda dosis ðŸ˜• y tuve covid en Enero,11,julio,2021,19.4837824,-99.1844166,Azcapotzalco,cansancio,cansancio,pfizer,pfizer brazo dolio semana dolor cabeza cansancio dosis covid enero,11/07/2021
https://twitter.com/Moisesperam75/status/1419980365817647113,"@Alex_Asmitia AZ, 1a. Dosis, 46 aÃ±os. Dolor en el brazo, cansancio durante el dÃ­a, por la noche escalofrÃ­os temperatura de 35.4 C. Solo me recostÃ© y tapÃ© con cobijas en 5 minutos habÃ­a pasado. Tome paracetamol esa noche. Siguiente dÃ­a sin sÃ­ntomas solo dolor en el brazo un dÃ­a mÃ¡s.",27,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,dolor brazo,,az dosis ano dolor brazo cansancio noche escalofrio temperatura recoste tape cobijo minuto paracetamol noche sintoma dolor brazo,27/07/2021
https://twitter.com/Moisesperam75/status/1419980365817647113,"@Alex_Asmitia AZ, 1a. Dosis, 46 aÃ±os. Dolor en el brazo, cansancio durante el dÃ­a, por la noche escalofrÃ­os temperatura de 35.4 C. Solo me recostÃ© y tapÃ© con cobijas en 5 minutos habÃ­a pasado. Tome paracetamol esa noche. Siguiente dÃ­a sin sÃ­ntomas solo dolor en el brazo un dÃ­a mÃ¡s.",27,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,cansancio,,az dosis ano dolor brazo cansancio noche escalofrio temperatura recoste tape cobijo minuto paracetamol noche sintoma dolor brazo,27/07/2021
https://twitter.com/Moisesperam75/status/1419980365817647113,"@Alex_Asmitia AZ, 1a. Dosis, 46 aÃ±os. Dolor en el brazo, cansancio durante el dÃ­a, por la noche escalofrÃ­os temperatura de 35.4 C. Solo me recostÃ© y tapÃ© con cobijas en 5 minutos habÃ­a pasado. Tome paracetamol esa noche. Siguiente dÃ­a sin sÃ­ntomas solo dolor en el brazo un dÃ­a mÃ¡s.",27,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,escalofrio,,az dosis ano dolor brazo cansancio noche escalofrio temperatura recoste tape cobijo minuto paracetamol noche sintoma dolor brazo,27/07/2021
https://twitter.com/Moisesperam75/status/1419980365817647113,"@Alex_Asmitia AZ, 1a. Dosis, 46 aÃ±os. Dolor en el brazo, cansancio durante el dÃ­a, por la noche escalofrÃ­os temperatura de 35.4 C. Solo me recostÃ© y tapÃ© con cobijas en 5 minutos habÃ­a pasado. Tome paracetamol esa noche. Siguiente dÃ­a sin sÃ­ntomas solo dolor en el brazo un dÃ­a mÃ¡s.",27,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,temperatura,,az dosis ano dolor brazo cansancio noche escalofrio temperatura recoste tape cobijo minuto paracetamol noche sintoma dolor brazo,27/07/2021
https://twitter.com/SernaItzamal/status/1418337197351219202,Me fui a vacunar a ayer y quede solo con cansancio  y un dolor de brazoðŸ‘,22,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,dolor brazo,,vacuna quedar cansancio dolor brazo,22/07/2021
https://twitter.com/SernaItzamal/status/1418337197351219202,Me fui a vacunar a ayer y quede solo con cansancio  y un dolor de brazoðŸ‘,22,julio,2021,19.2884203,-99.1670508,Tlalpan,cansancio,cansancio,,vacuna quedar cansancio dolor brazo,22/07/2021
https://twitter.com/rock_es_rock/status/1402466321296773122,"@lucilazetina Todo saldrÃ¡ bien 
A mÃ­ como profe me tocÃ³ la cansino y si me torciÃ³ pero horas despuÃ©s y lo feo al otro dÃ­a jeje fuera del dolor de cuerpo y ligera fiebre todo very well",8,junio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,cansino,fiebre,cansino,salir profe tocar cansino torcio hora feo jeje dolor cuerpo ligero fiebre very we,08/06/2021
https://twitter.com/rock_es_rock/status/1402466321296773122,"@lucilazetina Todo saldrÃ¡ bien 
A mÃ­ como profe me tocÃ³ la cansino y si me torciÃ³ pero horas despuÃ©s y lo feo al otro dÃ­a jeje fuera del dolor de cuerpo y ligera fiebre todo very well",8,junio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,cansino,dolor cuerpo,cansino,salir profe tocar cansino torcio hora feo jeje dolor cuerpo ligero fiebre very we,08/06/2021
https://twitter.com/Bukowskierrante/status/1395704338362904579,"Ayer me puse la vacuna Cansino, todo chingÃ³n, sin ninguna molestia hasta el momento. SÃ³lo tengo un punche antojo de una sopa de murciÃ©lago y unos tacos de perro, acompaÃ±ados de unas ratas empanizadas. Ah, y un chingo de sueÃ±o...",21,mayo,2021,19.3500942,-99.1623319,CoyoacÃ¡n,cansino,sueÃ±o,cansino,puse vacuna cansino chingon molestia ponche antojo sopa murcielago taco perro acompanado rata empalizado eh chingo sueno,21/05/2021
https://twitter.com/prozacweed/status/1344310207535603714,"Tengo 38 de fiebre, dolor de articulaciones y falta de apetito, hace 12 horas me aplicaron la vacuna de CanSino. Supongo que si me saquÃ© la loterÃ­a Â¿el placebo puede ocasionar estas reacciones?",30,diciembre,2020,19.3717897,-99.1579191,Benito JuÃ¡rez,cansino,fiebre,cansino,fiebre dolor articulacion falta apetito hora aplicaron vacuna cansino suponer saque loteria placebo ocasionar reaccion,30/12/2020
https://twitter.com/prozacweed/status/1344310207535603714,"Tengo 38 de fiebre, dolor de articulaciones y falta de apetito, hace 12 horas me aplicaron la vacuna de CanSino. Supongo que si me saquÃ© la loterÃ­a Â¿el placebo puede ocasionar estas reacciones?",30,diciembre,2020,19.3717897,-99.1579191,Benito JuÃ¡rez,cansino,dolor articulacion,cansino,fiebre dolor articulacion falta apetito hora aplicaron vacuna cansino suponer saque loteria placebo ocasionar reaccion,30/12/2020
https://twitter.com/AbrahamTorres/status/1396266727692963841,"@doctormacias Todos las personas vacunadas con CanSino que conozco todas tuvieron sÃ­ntomas como fiebre, dolor de cabeza, mareos e inclusive perdida de movimiento en el brazo o extremidades!!
Si esta potente esa madre!",22,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansino,fiebre,cansino,persona vacuna cansino sintoma fiebre dolor cabeza mareos inclusive perdido movimiento brazo extremidad potente madre,22/05/2021
https://twitter.com/AbrahamTorres/status/1396266727692963841,"@doctormacias Todos las personas vacunadas con CanSino que conozco todas tuvieron sÃ­ntomas como fiebre, dolor de cabeza, mareos e inclusive perdida de movimiento en el brazo o extremidades!!
Si esta potente esa madre!",22,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansino,dolor cabeza,cansino,persona vacuna cansino sintoma fiebre dolor cabeza mareos inclusive perdido movimiento brazo extremidad potente madre,22/05/2021
https://twitter.com/AbrahamTorres/status/1396266727692963841,"@doctormacias Todos las personas vacunadas con CanSino que conozco todas tuvieron sÃ­ntomas como fiebre, dolor de cabeza, mareos e inclusive perdida de movimiento en el brazo o extremidades!!
Si esta potente esa madre!",22,mayo,2021,19.4416128,-99.1518637,CuauhtÃ©moc,cansino,mareos,cansino,persona vacuna cansino sintoma fiebre dolor cabeza mareos inclusive perdido movimiento brazo extremidad potente madre,22/05/2021
https://twitter.com/prozacweed/status/1357822020302602240,"Yo participÃ© en la fase 3 de CanSino, hace 1 mes. Sin saber aÃºn si me tocÃ³ vacuna o placebo tuve 38.4 de fiebre al dÃ­a siguiente, dolor de articulaciones y nÃ¡usea, todo cediÃ³ con paracetamol. Ese dÃ­a me querÃ­a morir pero todo bien, recomendable.",5,febrero,2021,19.4075059,-99.1917103,Miguel Hidalgo,cansino,fiebre,cansino,participe fase cansino mes tocar vacuna placebo fiebre dolor articulacion nausea ceder paracetamol morir recomendable,05/02/2021
https://twitter.com/prozacweed/status/1357822020302602240,"Yo participÃ© en la fase 3 de CanSino, hace 1 mes. Sin saber aÃºn si me tocÃ³ vacuna o placebo tuve 38.4 de fiebre al dÃ­a siguiente, dolor de articulaciones y nÃ¡usea, todo cediÃ³ con paracetamol. Ese dÃ­a me querÃ­a morir pero todo bien, recomendable.",5,febrero,2021,19.4075059,-99.1917103,Miguel Hidalgo,cansino,nausea,cansino,participe fase cansino mes tocar vacuna placebo fiebre dolor articulacion nausea ceder paracetamol morir recomendable,05/02/2021
https://twitter.com/prozacweed/status/1357822020302602240,"Yo participÃ© en la fase 3 de CanSino, hace 1 mes. Sin saber aÃºn si me tocÃ³ vacuna o placebo tuve 38.4 de fiebre al dÃ­a siguiente, dolor de articulaciones y nÃ¡usea, todo cediÃ³ con paracetamol. Ese dÃ­a me querÃ­a morir pero todo bien, recomendable.",5,febrero,2021,19.4075059,-99.1917103,Miguel Hidalgo,cansino,dolor articulacion,cansino,participe fase cansino mes tocar vacuna placebo fiebre dolor articulacion nausea ceder paracetamol morir recomendable,05/02/2021
https://twitter.com/Colocha666/status/1395603611380559878,"Reporte 1 vacuna Cansino. DespuÃ©s de 9 horas de aplicaciÃ³n: dolor muscular, cuerpo cortado y sueÃ±o. Hasta aquÃ­ mi reporte JoaquÃ­n #VoyAMorir",20,mayo,2021,19.3049539,-99.241301,La Magdalena Contreras,cansino,dolor muscular,cansino,reportar vacuna cansino hora aplicacion dolor muscular cuerpo cortado sueno reportar joaquin morir,20/05/2021
https://twitter.com/Colocha666/status/1395603611380559878,"Reporte 1 vacuna Cansino. DespuÃ©s de 9 horas de aplicaciÃ³n: dolor muscular, cuerpo cortado y sueÃ±o. Hasta aquÃ­ mi reporte JoaquÃ­n #VoyAMorir",20,mayo,2021,19.3049539,-99.241301,La Magdalena Contreras,cansino,sueÃ±o,cansino,reportar vacuna cansino hora aplicacion dolor muscular cuerpo cortado sueno reportar joaquin morir,20/05/2021
https://twitter.com/Colocha666/status/1395603611380559878,"Reporte 1 vacuna Cansino. DespuÃ©s de 9 horas de aplicaciÃ³n: dolor muscular, cuerpo cortado y sueÃ±o. Hasta aquÃ­ mi reporte JoaquÃ­n #VoyAMorir",20,mayo,2021,19.3049539,-99.241301,La Magdalena Contreras,cansino,cuerpo cortado,cansino,reportar vacuna cansino hora aplicacion dolor muscular cuerpo cortado sueno reportar joaquin morir,20/05/2021
https://twitter.com/klauzlalala/status/1412569821288570885,"Han pasado casi 10 horas desde mi vacuna y empiezo con mucho escalofrÃ­o y dolor muscular.

Claudia CastaÃ±eda creo que la fiebre viene por ti. ðŸ˜‘ðŸ˜ðŸ˜¦",6,julio,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,"""dolor muscular""",fiebre,,hora vacuna empiezo escalofrio dolor muscular claudia castana creer fiebre venir,06/07/2021
https://twitter.com/klauzlalala/status/1412569821288570885,"Han pasado casi 10 horas desde mi vacuna y empiezo con mucho escalofrÃ­o y dolor muscular.

Claudia CastaÃ±eda creo que la fiebre viene por ti. ðŸ˜‘ðŸ˜ðŸ˜¦",6,julio,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,"""dolor muscular""",dolor muscular,,hora vacuna empiezo escalofrio dolor muscular claudia castana creer fiebre venir,06/07/2021
https://twitter.com/klauzlalala/status/1412569821288570885,"Han pasado casi 10 horas desde mi vacuna y empiezo con mucho escalofrÃ­o y dolor muscular.

Claudia CastaÃ±eda creo que la fiebre viene por ti. ðŸ˜‘ðŸ˜ðŸ˜¦",6,julio,2021,19.3830336,-99.268011,Cuajimalpa de Morelos,"""dolor muscular""",escalofrio,,hora vacuna empiezo escalofrio dolor muscular claudia castana creer fiebre venir,06/07/2021
https://twitter.com/mara_glz/status/1519669602367815681,Buenos y adoloridos dÃ­as del brazo y dolor de cabeza por la Vacuna de ayer. Peroooooooooo alguien tiene que trabajar ðŸ˜‰,28,abril,2022,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""",dolor cabeza,,adolorido brazo dolor cabeza vacuna alguien,28/04/2022
https://twitter.com/J2ACVDOMER/status/1493597706748669957,"Ya saliendo de la reacciÃ³n de la vacuna ðŸ’‰ solo queda el sueÃ±o porque no pude dormir con semejante dolor de cabeza y fiebre , a darle!",15,febrero,2022,19.4416128,-99.1518637,CuauhtÃ©moc,"""dolor vacuna""",fiebre,,salir reaccion vacuna quedar sueno dormir semejante dolor cabeza fiebre,15/02/2022
https://twitter.com/J2ACVDOMER/status/1493597706748669957,"Ya saliendo de la reacciÃ³n de la vacuna ðŸ’‰ solo queda el sueÃ±o porque no pude dormir con semejante dolor de cabeza y fiebre , a darle!",15,febrero,2022,19.4416128,-99.1518637,CuauhtÃ©moc,"""dolor vacuna""",dolor cabeza,,salir reaccion vacuna quedar sueno dormir semejante dolor cabeza fiebre,15/02/2022
https://twitter.com/J2ACVDOMER/status/1493597706748669957,"Ya saliendo de la reacciÃ³n de la vacuna ðŸ’‰ solo queda el sueÃ±o porque no pude dormir con semejante dolor de cabeza y fiebre , a darle!",15,febrero,2022,19.4416128,-99.1518637,CuauhtÃ©moc,"""dolor vacuna""",sueÃ±o,,salir reaccion vacuna quedar sueno dormir semejante dolor cabeza fiebre,15/02/2022
https://twitter.com/Vivalyk/status/1456685545237659649,"Me hizo reacciÃ³n la vacuna, dolor de cabeza, cuerpo cortado, fiebre. ðŸ˜•",5,noviembre,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""dolor vacuna""",fiebre,,reaccion vacuna dolor cabeza cuerpo cortado fiebre,05/11/2021
https://twitter.com/Vivalyk/status/1456685545237659649,"Me hizo reacciÃ³n la vacuna, dolor de cabeza, cuerpo cortado, fiebre. ðŸ˜•",5,noviembre,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""dolor vacuna""",dolor cabeza,,reaccion vacuna dolor cabeza cuerpo cortado fiebre,05/11/2021
https://twitter.com/Vivalyk/status/1456685545237659649,"Me hizo reacciÃ³n la vacuna, dolor de cabeza, cuerpo cortado, fiebre. ðŸ˜•",5,noviembre,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""dolor vacuna""",cuerpo cortado,,reaccion vacuna dolor cabeza cuerpo cortado fiebre,05/11/2021
https://twitter.com/PokzBo/status/1413147282673790983,"Por andar bien sÃ¡cale punta ayer con la vacuna hoy amanecÃ­ como si me hubiera ido de fiesta anoche. 
Dolor de cabeza
Dolor de cuerpo 
Creo que me voy a pedir una birria para este malestar jajajaa https://t.co/FSWklYGXT6",8,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",dolor cabeza,,andar sacale punta vacuna amaneci fiesta anoche dolor cabeza dolor cuerpo creer pedir birria malestar jajaja,08/07/2021
https://twitter.com/PokzBo/status/1413147282673790983,"Por andar bien sÃ¡cale punta ayer con la vacuna hoy amanecÃ­ como si me hubiera ido de fiesta anoche. 
Dolor de cabeza
Dolor de cuerpo 
Creo que me voy a pedir una birria para este malestar jajajaa https://t.co/FSWklYGXT6",8,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",dolor cuerpo,,andar sacale punta vacuna amaneci fiesta anoche dolor cabeza dolor cuerpo creer pedir birria malestar jajaja,08/07/2021
https://twitter.com/NomiGO/status/1412989519981387787,Ya pasaron doce horas despuÃ©s de la vacuna y solo tengo mucho sueÃ±o y un poco de dolor de cabeza pero ese ya lo tenÃ­a antes de la vacuna ðŸ¤ª,7,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",dolor cabeza,,pasar doce hora vacuna sueno dolor cabeza vacuna,07/07/2021
https://twitter.com/NomiGO/status/1412989519981387787,Ya pasaron doce horas despuÃ©s de la vacuna y solo tengo mucho sueÃ±o y un poco de dolor de cabeza pero ese ya lo tenÃ­a antes de la vacuna ðŸ¤ª,7,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",sueÃ±o,,pasar doce hora vacuna sueno dolor cabeza vacuna,07/07/2021
https://twitter.com/_nen_esq/status/1443742580995416068,"Los efectos de la vacuna me hicieron los mandados, pero, el dolor de cadera no, y no puedo tomar nada que no sea paracetamol. ðŸ¥´
Entre cÃ³licos, dolor de cabeza y dolor de cadera, neta, gana la cadera.",30,septiembre,2021,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""",dolor cabeza,,efecto vacuna mandados dolor cadera paracetamol colico dolor cabeza dolor cadera neta ganar cadera,30/09/2021
https://twitter.com/_nen_esq/status/1443742580995416068,"Los efectos de la vacuna me hicieron los mandados, pero, el dolor de cadera no, y no puedo tomar nada que no sea paracetamol. ðŸ¥´
Entre cÃ³licos, dolor de cabeza y dolor de cadera, neta, gana la cadera.",30,septiembre,2021,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""",colico,,efecto vacuna mandados dolor cadera paracetamol colico dolor cabeza dolor cadera neta ganar cadera,30/09/2021
https://twitter.com/luntien/status/1417636118007361538,"MamÃ¡: despuÃ©s de la vacuna te puede dar mareo, dolor de cabeza, cuerpo cortado, fiebre, escalofrÃ­os, hinchazÃ³n.
Yo: https://t.co/wIjWCRLuF2",20,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",fiebre,,mama vacuna mareo dolor cabeza cuerpo cortado fiebre escalofrio hinchazon,20/07/2021
https://twitter.com/luntien/status/1417636118007361538,"MamÃ¡: despuÃ©s de la vacuna te puede dar mareo, dolor de cabeza, cuerpo cortado, fiebre, escalofrÃ­os, hinchazÃ³n.
Yo: https://t.co/wIjWCRLuF2",20,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",dolor cabeza,,mama vacuna mareo dolor cabeza cuerpo cortado fiebre escalofrio hinchazon,20/07/2021
https://twitter.com/luntien/status/1417636118007361538,"MamÃ¡: despuÃ©s de la vacuna te puede dar mareo, dolor de cabeza, cuerpo cortado, fiebre, escalofrÃ­os, hinchazÃ³n.
Yo: https://t.co/wIjWCRLuF2",20,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",mareo,,mama vacuna mareo dolor cabeza cuerpo cortado fiebre escalofrio hinchazon,20/07/2021
https://twitter.com/luntien/status/1417636118007361538,"MamÃ¡: despuÃ©s de la vacuna te puede dar mareo, dolor de cabeza, cuerpo cortado, fiebre, escalofrÃ­os, hinchazÃ³n.
Yo: https://t.co/wIjWCRLuF2",20,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",escalofrio,,mama vacuna mareo dolor cabeza cuerpo cortado fiebre escalofrio hinchazon,20/07/2021
https://twitter.com/luntien/status/1417636118007361538,"MamÃ¡: despuÃ©s de la vacuna te puede dar mareo, dolor de cabeza, cuerpo cortado, fiebre, escalofrÃ­os, hinchazÃ³n.
Yo: https://t.co/wIjWCRLuF2",20,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",cuerpo cortado,,mama vacuna mareo dolor cabeza cuerpo cortado fiebre escalofrio hinchazon,20/07/2021
https://twitter.com/gallomunoz/status/1413500119597477892,"@warkentin @jrisco listo la primera vacuna - hoy con dolor de cabeza infame - pero bien ya dando - @asilascosasw besos, abrazos y apapachos. https://t.co/9rllqhROUI",9,julio,2021,19.3717897,-99.1579191,Benito JuÃ¡rez,"""dolor vacuna""",dolor cabeza,,listo primero vacuna dolor cabeza infame beso abrazo apapachos,09/07/2021
https://twitter.com/elQuiquis/status/1411182665244545025,La vacuna se llevÃ³ mi sueÃ±o y me trajo dolor,2,julio,2021,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""",sueÃ±o,,vacuna sueno traer dolor,02/07/2021
https://twitter.com/Bukowskierrante/status/1395748349173800962,"Casi 18 horas despuÃ©s de la vacuna ahora sÃ­ ya valiÃ³ madres. Tengo dolor de cuerpo, frÃ­o y la cabeza me empieza a doler. Una cosa que me estÃ¡ pasando es que inconscientemente empiezo a tararear La Internacional!!!",21,mayo,2021,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""", frio,,hora vacuna valio madre dolor cuerpo frio cabeza empezar dolor cosa pasar inconscientemente empiezo tararear internacional,21/05/2021
https://twitter.com/Bukowskierrante/status/1395748349173800962,"Casi 18 horas despuÃ©s de la vacuna ahora sÃ­ ya valiÃ³ madres. Tengo dolor de cuerpo, frÃ­o y la cabeza me empieza a doler. Una cosa que me estÃ¡ pasando es que inconscientemente empiezo a tararear La Internacional!!!",21,mayo,2021,19.3500942,-99.1623319,CoyoacÃ¡n,"""dolor vacuna""",dolor cuerpo,,hora vacuna valio madre dolor cuerpo frio cabeza empezar dolor cosa pasar inconscientemente empiezo tararear internacional,21/05/2021
