Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
721,2.0,0.3586,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['pasar', 'vacuna', 'mes', 'vivir', 'novio', 'benito', 'juez', 'robar', 'cartera', 'venir', 'actualizada', 'comprobante', 'domicilio', 'nombre', 'suegra']",https://twitter.com/estiagod/status/1421279802925985792,"@jousk_ @Claudiashein yo no se que pasé con mi vacuna, tengo aprox 6 meses viviendo con mi novio en Benito Juárez, me robaron mi cartera y mi INE actualizada ahí se fue, el comprobante de domicilio esta a nombre de mi suegra :(",30,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
726,2.0,0.2934,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['pasar', 'benito', 'juez', 'tocar', 'delegacion', 'terminar', 'chingada', 'vacuna', 'ahorita', 'gustavo', 'madero', 'serio', 'creer', 'ay', 'favor', 'reducir', 'agandalle']",https://twitter.com/Nyah__chan/status/1421202994310356998,"Esto pasó en Benito Juárez, iban cuando no les tocaba y de otras delegaciones, para terminar de chingarla; Y AÚN ASÍ, LES PONÍAN LA VACUNA. 
Ahorita están haciendo lo mismo en Gustavo A Madero.
¿¿En serio creen que diciendo ""ay, por favor no lo hagan"" van a reducir el agandalle??",30,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
772,2.0,0.3987,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['existir', 'posibilidad', 'hermana', 'covid', 'confirmar', 'martes', 'acabar', 'vacuna', 'benito', 'juez', 'empezar', 'martes', 'neta', 'sentado', 'madre']",https://twitter.com/MoraaCortez/status/1411040900646674437,"Existe la posibilidad de que mi hermana tenga Covid, no podemos confirmar hasta el martes y acaban de decir que la vacuna de 40+ en Benito Juárez empieza el martes... Neta que mentada de madre es está! 🙃🤦🏻‍♀️😔💔",2,7,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
780,2.0,0.4558,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['querido', 'miercoles', 'paso', 'cumpleanos', 'sigues', 'chamba', 'linea', 'valer', 'hectarea', 'pito', 'nino', 'cancer', 'vacuna', 'benito', 'juez']",https://twitter.com/danieleando/status/1410240266418667531,"Querida @Claudiashein ya es miércoles ya paso tú cumpleaños,
sigues teniendo chamba después de lo de la línea 12, te vale 3 hectáreas de pito los niños con cancer… y la vacuna en Benito Juárez pa cuando?",30,6,2021,19.3717897,-99.1579191,Benito Juárez,"""vacuna Benito JuÃ¡rez"""
966,2.0,0.8222,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tocar', 'vacuna', 'retwitteo', 'borla', 'recuerdo', 'revisar', 'neta', 'guera', 'husmear', 'twitter', 'borla']",https://twitter.com/wandocell/status/1549240010234335238,"@AntilopeMalo @AcmeMxx @URSULA069 @JL0_42 @Dig1Tesla @SUperMarioAnti4 @pejestad @GianinoGian @soccergol4 @MinekoKia @liderponce2129 @KleineKrOteFifi @evilscrat @ManuelVegaMX @adnware @MI_NUEVO_CLON @Lpez1Pio @NateHowl @camagui1971 @re32552064 @MIKE_DRG4915 @MiguelB50473177 @coyoacan_leon @LiberwolfLiber @jmvillalpando04 @nvoregimen @ElLoboFenix @Alejand86478473 @estanislaojr @Rage1969 @maurotimauroti @Rocio_Mx @mind_jacket @napoles_o @OsitoFilomeno @TQuedateencasa @_JEAL @angelsancas @samcro876376274 @Vane_SiVal @AlanFrancisco75 @jlopal_4T @blkalexmx @AnalystTyrion @LauraOsuna_4T @RobertoCanavar1 @ArturoV10636646 @el_Barto__ @TwitterSeguro @Gabbicha_rueda Sí lo dijo. Dijo que le tocaría su vacuna hasta el 2028, o por lo menos retwitteó algo así el muy Borolas. No recuerdo bien, vamos a revisarlo, pero la neta es que a mí me da mucha güeva usmear en el Twitter de Borolas.",18,7,2022,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
989,2.0,0.3704,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tweet', 'vacuna', 'traer', 'puta', 'vacuna']",https://twitter.com/Ursulaliber/status/1468454564877639683,"@RoyalMacuspana @ShelzyMx @DigiTesla75 @blkalexmx @AuroraSore @ricardorie2 @GaboCTuLove @GRIN_RR @ROLFICOMPAFUEGO @Elforolibreorg @ManuelVegaMX @JL0_42 @EsoooooTilin @liderponce574 @AnalystTyrion @adnware @jhonlinx @el_Barto__ @GianinoGian @TQuedateencasa @NateHowl @secuaz @estanislaojr @jo52170739 @mind_jacket @SapitoFifiWoWo @MinekoKia @maurotimauroti @MonFalad @monamormafis @MisterOmniman @EligiodelaV @HernanCortesHK @GARCIPAVON @crucio22791848 @Yoyux49 @JoDaSu85 @Furioso123 @Vane_SiVal @napoles_o @arqvictorvargas @DigiTes1a75 @DeividHassel @Flightradar38 @bago62 @coyoacan_leon @alejand57047038 @Hijode100Padres @pal4s_atenea @CitlaHM Lo mejor del tweet es.- la vacuna me trae de su putx. Quiero esa vacuna, pero ya!",7,12,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
995,2.0,0.7035,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['creer', 'tocar', 'vacuna', 'vacuna']",https://twitter.com/maurotimauroti/status/1446301407573946377,@ManuelVegaMX @ricardorie2 @NateHowl @LiberwolfLiber @ROLFICOMPAFUEGO @DigiTesla75 @MexSinChairos @SapitoFifiWoWo @GaboC_tulove @GianinoGian @TQuedateencasa @ShelzyMx @JoDaSu85 @MinekoKia @Elforolibreorg @napoles_o @secuaz @adnware @crucio22791848 @DigiTes1a75 @DeividHassel @Vane_SiVal @Flightradar38 @blkalexmx @estanislaojr @jo52170739 @el_Barto__ @bago62 @AnalystTyrion @coyoacan_leon @alejand57047038 @mind_jacket @Hijode100Padres @pal4s_atenea @Ciudadano215 @Gabbicha_rueda @luis_gaymor @lorenmol19 @israelromero13 @ReporCerdo @amigodeamlo0101 @Valenlicder @Gustavo_CorCa @MxSinChairos @AztecPride__ @Calvargi @maria95747229 @maquilator @Emisan10029731 Después de los 6 creo que ya no les toca vacuna... a lo mejor y por eso no te lo quieren vacunar,7,10,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1001,2.0,0.3594,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['finalmente', 'tocar', 'vacuna', 'crios', 'sputnik', 'coyoacan', 'acompanar', 'esperado', 'cero', 'vacaciones', 'necesitar', 'caer', 'cama', 'malo', 'noche', 'fiebre', 'crio']",https://twitter.com/Artomi_Mx/status/1443589083377192970,"Y ayer finalmente le tocó su vacuna a mis críos: Sputnik para Coyoacán, no pude acompañarles al momento tan esperado, porque cero día a cuenta de vacaciones y vaya que lo necesitaba, cayeron en cama desde la tarde y hemos pasado mala noche, fiebre de 40.1° para un crío       1/2",30,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1021,2.0,0.5555,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tocar', 'vacuna']",https://twitter.com/_condobleS/status/1441452232864456707,Al parecer ya le toca por fin vacuna a coyoacan https://t.co/ynhrEFGrJ9,24,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1093,2.0,0.5277,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['vacuna', 'coyoacan', 'hijo', 'rosticero', 'padre']",https://twitter.com/CachiPerejil/status/1438139416992751625,"¿Y la vacuna de Coyoacán, pa' cuando, hijos de su rosticero padre?",15,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1125,2.0,0.5555,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tocar', 'vacuna', 'jajaja']",https://twitter.com/SharonAndrade2/status/1436385652036276232,De verdad nunca tocará coyoacan para la vacuna?? JAJAJA,10,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1157,2.0,0.4609,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['rezando', 'pq', 'anuncien', 'coyoacan', 'vacuna', 'wey', 'traigo', 'volteado', 'vacuna', 'jajaja', 'tocar', 'positivo', 'comi']",https://twitter.com/mariaaanaaan/status/1434489653176979459,Rezando pq anuncien Coyoacán mientras esté allá y me vacunen. Wey es que la traigo volteada con la vacuna jajaja :( me tocaba acá y el día antes: positiva al covi 🤡🤡🤡,5,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1176,2.0,0.4222,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['dormir', 'manana', 'anunciar', 'vacuna', 'coyoacan']",https://twitter.com/EugenioLuqueM/status/1433640762953060354,"A dormir, por que mañana anuncian vacuna para Coyoacán.🥰",2,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1188,2.0,0.4457,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['hola', 'creer', 'aguantar', 'vacuna', 'pandemia', 'librando', 'esquivando', 'comi', 'durar', 'sentir', 'coyoacan', 'chapado']",https://twitter.com/otroo_diegoo/status/1433423647209820160,"Hola @Claudiashein, ya no creo aguantar mucho sin vacuna. Llevo toda la pandemia librándome y esquivando al covi. No sé si dure mucho; lo siento cerca. Pa cuándo Coyoacán? 

#echaparo.",2,9,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1206,2.0,0.4222,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['sentir', 'miento', 'madre', 'sacar', 'coyoacan', 'vacuna']",https://twitter.com/Brxnma/status/1432544608903475205,Siento que entre más le miento la madre a @Claudiashein menos saca Coyoacán para la vacuna.,30,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1216,2.0,0.3704,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['favor', 'chingada', 'vacuna']",https://twitter.com/lenero_eduardo/status/1432342186562134018,"Por favor, @GobCDMX ya queremos la chingada vacuna en Coyoacan",30,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1222,2.0,0.5277,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tendencia', 'precisamente', 'vacuna', 'hora', 'hosp']",https://twitter.com/MelissaMats/status/1432055122536894465,"Coyoacan es tendencia y no precisamente por la vacuna, A QUE HORA HDSPM",29,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1224,2.0,0.35,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['felicidad', 'grande', 'logro', 'importante', 'tema', 'vacuna', 'tocar', 'vacuna', 'joven']",https://twitter.com/JeannetMtz/status/1432033099215482885,"@Claudiashein @MetrobusCDMX Felicidades, grandes logros, por otro lado siendo no menos importante el tema de las vacunas.  Cuando le toca a Coyoacan la vacuna a los jóvenes??",29,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1255,2.0,0.5555,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['onda', 'vacuna']",https://twitter.com/Teamofresirry/status/1430715993974845445,Que onda con la vacuna para coyoacan @Claudiashein ?,25,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1260,2.0,0.4359,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['urge', 'vacuna', 'coyoacan', 'pasar', 'cumpleanos', 'madre']",https://twitter.com/Karla_Lopz_/status/1430545010869555204,Ya me urge la vacuna de 18+ en coyoacán. :( quiero pasar el cumpleaños de mi madre con ella.,25,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1265,2.0,0.3111,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['puta', 'madre', 'zorrita', 'querio', 'pendeja', 'esperar', 'salir', 'coyoacan', 'resultar', 'gente', 'vacuna', 'pfizer']",https://twitter.com/iisa2908/status/1430288530211753985,"Puta madre morrita si no la querías tú, mejor me la hubiera ido a poner yo. 
Estoy aquí como pendeja esperando que salga Coyoacán y resulta que hay gente que no se vacuna porque no es Pfizer.

Váyanse alv",24,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1275,2.0,0.4148,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['pensar', 'razon', 'tardando', 'vacuna', 'coyoacan', 'vacuna', 'verga', 'verga', 'costar', 'conseguirla']",https://twitter.com/DamianCurco/status/1429983992137330688,Quiero pensar que la razón por la que se está tardando la vacuna en Coyoacán es porque nos van a poner la vacuna más vergas de vergas y esa cuesta conseguirla.,23,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1280,2.0,0.287,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['rapido', 'crear', 'persona', 'preguntar', 'preguntar', 'iztapalapa', 'luz', 'aplicar', 'vacuna', 'jodo', 'defender', 'gob', 'mama', 'porque', 'valer', 'cacahuate']",https://twitter.com/Ed5Serena/status/1429836977503936522,"@ISanolv @Tunalamexa @GobCDMX Ahi si hasta rapido se la ponen
Tamppco creas que las personas todas preguntan solo x preguntar y x ejemplo en iztapalapa ni luces de cuando aplican la vacuna igual q en coyoacan
Asi q no jodas y si defiendes a este gob de m$&amp;$ puede ser xq o te vale cacahuate todo lo que hacen",23,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1283,2.0,0.3371,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['oir', 'claudia', 'sheinbaum', 'coyoacan', 'valer', 'verga', 'vacuna']",https://twitter.com/danie_cn/status/1429627555838152707,"Oye Claudia Sheinbaum, ¿Coyoacán te vale v*rga o para cuándo la vacuna?",22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1325,2.0,0.5555,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['tocar', 'vacuna', 'flow']",https://twitter.com/prisgalicia_/status/1428024013582970882,Nunca va a tocar la vacuna en Coyoacan o k flow,18,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1375,2.0,0.342,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['vacuna', 'confiar', 'vacuna', 'tocar', 'esperar', 'coyoacan']",https://twitter.com/RacoonMarxpacha/status/1421661739494612994,"Pues no me vacuné porque no confío en la vacuna que me tocó. Ni pex, a esperarme a Coyoacán 😬",31,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1379,2.0,0.4516,"tocar, madre, cansancio, manana, pinche, hijo, felicidad, feliz, semana, mama","['diganme', 'tocar', 'vacuna', 'coyoacan', 'chingo']",https://twitter.com/Tunalamexa/status/1421526219565244417,Ya díganme cuándo le toca la vacuna a Coyoacán chinga. https://t.co/mpp5aWk7TU,31,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
