,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
898,0.0,0.4436,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['tocar', 'padre', 'vacuna', 'covid', 'rapido', 'deportivo', 'xochimilco', 'refuerzo', 'paso', 'salir', 'pandemia', 'animo', 'vacuna', 'saldremos', 'rapido']",19.152878,-99.1600234
900,0.0,0.4803,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['imaginan', 'nivel', 'cansancio', 'vengo', 'manejando']",19.3863707,-99.259495
910,0.0,0.1,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['deberia', 'hazlo', 'vacuna']",19.087511,-99.315748
913,0.0,0.494,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['animo', 'vacuna', 'gracias', 'atencion']",19.456367,-99.221136
914,0.0,0.5017,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['esquina', 'vacuna', 'vaso', 'quake', 'entender', 'ofrecer', 'venta', 'internet', 'vender', 'tema', 'criterio', 'manejo', 'mano', 'desorden', 'abrazo']",19.232313,-99.364536
921,0.0,0.5601,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['cansancio', 'mental', 'enserio', 'deseo']",19.0714677,-99.9024488
927,0.0,0.1,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['diarrea', 'vacuna']",19.484399,-99.118665
933,0.0,0.3809,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['show', 'vacuna', 'deber', 'comenzar', 'explicacion', 'teoricopractica', 'inyectar', 'sacar', 'video', 'vivo']",19.087511,-99.315748
934,0.0,0.7,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['empuje', 'atorar', 'romero', 'abrazo', 'pinche']",19.375769,-99.137171
941,0.0,0.7727,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['dios', 'bendice', 'mexico', 'seguir', 'senora', 'azucena', 'tuit', 'justicia', 'venganza', 'senora', 'violento', 'miente', 'cansancio', 'ladypelotas', 'denunciar', 'policia', 'agredir', 'agrede', 'fisico', 'verbal', 'ciudadano', 'pq', 'senora']",19.484399,-99.118665
942,0.0,0.1,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['aspirar', 'vacuna', 'conjetura']",19.087511,-99.315748
946,0.0,0.6999,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['llamar', 'tren', 'rayo', 'dosis']",19.357102,-99.1919955
949,0.0,0.665,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['dormir', 'muero', 'cansancio', 'salud', 'mental', 'miercoles', 'wednesdaythought']",19.3863707,-99.259495
953,0.0,0.5499,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['vacuna', 'seguro', 'come', 'vacuna']",19.357102,-99.1919955
970,0.0,0.8875,"cansancio, dosis, registrar, empezar, feo, ano, vida, mama, abrazo, animo","['gracias', 'malestar', 'radar', 'super', 'llorar', 'tema', 'salud', 'hahaha', 'ano', 'desmaye', 'vacuna', 'hahaha']",19.357102,-99.1919955
