,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,lat,lon
51,1.0,0.6042,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['cita', 'salir', 'mediodia', 'tema', 'hora', 'exactamente', 'hora', 'aplicando', 'vacuna', 'manana', 'cu']",19.232228,-99.324375
61,1.0,0.5103,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['danny', 'historia', 'vacuna', 'ando', 'ahorita']",19.2846922,-99.140238
66,1.0,0.4381,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['refuerzo', 'tocar', 'sputnik', 'caer', 'pesado', 'dolor cabeza', 'fatiga', 'protegida', 'vacuna', 'merecemos', 'humanidad', 'entero', 'amigo', 'familia', 'sobrevivir']",19.357102,-99.1919955
77,1.0,0.4578,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajaja', 'jajaja', 'gracias', 'chingo', 'horda', 'granja', 'trollsbot', 'emplead', 'borla', 'oposicion', 'miserable', 'desesperadamente', 'prianrd', 'compinches', 'periodismo', 'basura', 'vacaciones', 'vacuna']",19.2970107,-99.2058092
86,1.0,0.4394,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['premier', 'vacuna', 'minuto', 'juego']",19.232228,-99.324375
96,1.0,0.5328,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['falta', 'vacuna', 'gusto', 'cita']",19.232313,-99.364536
101,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jefe', 'cobrar', 'pension', 'recibes', 'vacuna', 'pone', 'peda', 'pilon', 'expropiar', 'empresa', 'chal']",19.087511,-99.315748
124,1.0,0.6917,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jefe', 'redactor', 'sa', 'juan', 'disculpen', 'sa', 'juano', 'bautista', 'sa', 'juan', 'apostol', 'avisar', 'espectaculo', 'traducir', 'vacuna', 'patron', 'ruso', 'vacuna', 'traer', 'mierda', 'virus']",19.484399,-99.118665
129,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pensar', 'borroso', 'vacuna']",19.444937,-99.180678
144,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['camara', 'claudia', 'vacuna', 'amigo']",19.4043522,-99.128294
151,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pinche', 'edward', 'jenner', 'naciste', 'inventar', 'vacuna', 'mexica', 'enfermaron', 'murieran', 'chihuahua']",19.3998346,-99.1843501
158,1.0,0.6999,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['amigo', 'alemania', 'dispuesto', 'vacuna', 'dosis']",19.3998346,-99.1843501
161,1.0,0.5481,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['madre', 'pinche', 'morenito', 'gente', 'pobre', 'ignorante', 'vacuna', 'ruso', 'perdon', 'vocabulario', 'encuentro', 'dios']",19.357102,-99.1919955
165,1.0,0.4405,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['necesito', 'arenero', 'camita', 'plato', 'comida', 'agua', 'sesion', 'juego', 'minuto', 'adicional', 'vacuna', 'triple', 'felino', 'antirrabica', 'desparasitacion', 'esterilizacion']",19.3998346,-99.1843501
172,1.0,0.4921,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajaja', 'jajaja', 'jajaja', 'arrastrado', 'vino', 'dios', 'tocar', 'siquiera', 'completar', 'esquema', 'recomiendo', 'des', 'gracias', 'impuesto', 'pagar', 'vacuna']",19.3863707,-99.259495
190,1.0,0.6999,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['mando', 'vacuna', 'cerebro']",19.2846922,-99.140238
195,1.0,0.775,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajajajaja', 'hotmail', 'pedir', 'vacuna', 'jajajaja']",19.4043522,-99.128294
210,1.0,0.8199,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ah', 'novio', 'sputnik', 'sintoma', 'hahahaha']",19.232228,-99.324375
218,1.0,0.5451,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['compraron', 'vacuna', 'poquita', 'causar', 'efecto', 'grave', 'brincan', 'fila', 'vacuna', 'hombro', 'derecho', 'recibir', 'jugar']",19.357102,-99.1919955
234,1.0,0.85,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['llegar', 'vacuna', 'pasar', 'soldado', 'aplaudieron', 'rato', 'esperar', 'pabellon', 'paciencia', 'paciencia', 'pfizer']",19.375769,-99.137171
241,1.0,0.4479,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pesame', 'oir', 'pregunta', 'vacuna', 'vacuna', 'morbilidad']",19.3998346,-99.1843501
251,1.0,0.3442,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['re', 'bonito', 'monton', 'shot', 'vacuna', 'mayoria', 'paz']",19.3863707,-99.259495
259,1.0,0.7,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ando', 'adolorida', 'nalgas', 'extranaba', 'feeling', 'dolor muscular']",19.3863707,-99.259495
265,1.0,0.82,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['razon', 'sintoma', 'vacuna', 'chivo', 'pegar', 'jajajaja', 'shava']",19.3998346,-99.1843501
275,1.0,0.775,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['cuidate', 'ale', 'amigo', 'pasar', 'vacuna']",19.2970107,-99.2058092
292,1.0,0.5194,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pinche', 'ventilador', 'maravilloso', 'cientifico', 'contact', 'mando', 'morir', 'crees', 'vacuna']",19.2970107,-99.2058092
294,1.0,0.5405,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['prima', 'erudita', 'carmen', 'anote', 'madre', 'vacuna', 'covid', 'ash', 'ala', 'edad', 'mate', 'pensar', 'altura', 'mate', 'edad', 'covid', 'llegar', 'ah', 'caray']",19.152878,-99.1600234
295,1.0,0.8875,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['esperar', 'reaccion', 'vacuna', 'jajaja', 'ojo', 'brazo', 'extra', 'explotar', 'cabeza', 'jajajaja']",19.087511,-99.315748
301,1.0,0.8875,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['huevo', 'pensar', 'ciudadano', 'vacuna', 'derecho', 'derecho', 'respeto', 'paz', 'aplicar']",19.51799,-99.330259
323,1.0,0.5828,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['andar', 'diva', 'invencible', 'sputnik', 'cosquilla', 'noche', 'quedar']",19.2970107,-99.2058092
330,1.0,0.5994,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['querido', 'apache', 'tercero', 'escuchar', 'chamaco', 'novedad', 'aplicar', 'dosis', 'saludo', 'gallinero', 'mananero', 'mojado', 'viernes']",19.456367,-99.221136
347,1.0,0.82,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['baro', 'texas', 'vacuna', 'aguantar', 'puse', 'vacuna', 'ruso', 'pfizer']",19.3863707,-99.259495
354,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ay', 'chinita']",19.444937,-99.180678
363,1.0,0.7749,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['triton', 'esperar', 'turno', 'vacuna', 'bailar', 'ritmo', 'jea', 'noventa', 'pop', 'tour']",19.357102,-99.1919955
415,1.0,0.7,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['amigo', 'cliches', 'confirmar', 'vacuna']",18.3671046,-100.613313
433,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['haiga', 'haiga', 'comandante', 'borla', 'vacuna', 'esperar', 'suceder']",19.357102,-99.1919955
467,1.0,0.4993,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['watahell', 'sacar', 'sonrisa', 'oreja', 'oreja', 'manana', 'olvidar', 'esperar', 'dosis', 'risa']",19.4043522,-99.128294
472,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['vacuna', 'esperar']",19.0763934,-99.7825792
478,1.0,0.82,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ay', 'pinche', 'escuchar', 'portishead', 'cabr', 'dosis', 'requerido']",19.444937,-99.180678
479,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['borla', 'vacuna', 'alcohol']",19.3668621,-99.067766
480,1.0,0.4119,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['leer', 'comentario', 'fb', 'taqueria', 'vender', 'taco', 'noche', 'vacuna', 'aplicado', 'mexico', 'nivel', 'analisis', 'oposicion']",19.3998346,-99.1843501
483,1.0,0.775,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pedir', 'vacuna', 'uber', 'jajajaja', 'saludo', 'monolito']",19.3998346,-99.1843501
499,1.0,0.5152,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['puse', 'manana', 'vacuna', 'influenza', 'doler', 'bracito', 'dolio', 'covid', 'sentir', 'sensible', 'nariz', 'ayuda']",19.357102,-99.1919955
506,1.0,0.7779,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['hola', 'papas', 'booster', 'pfizer', 'semana', 'entrar', 'pasar', 'manana', 'influenza']",19.357102,-99.1919955
516,1.0,0.6195,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['cara', 'manana', 'explicar', 'procedimiento', 'vacuna', 'mundo', 'sputnik', 'vacuna', 'seguro', 'risa', 'creador', 'ansiedad', 'infodemia']",19.4043522,-99.128294
517,1.0,0.6999,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pinche', 'reaccion', 'adverso', 'vacuna']",19.2846922,-99.140238
525,1.0,0.6452,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pedo', 'whitexican', 'irme', 'gabacho', 'vacuna', 'vuelta', 'manzana', 'cola', 'vacuna']",19.40779068742548,-99.1540610099632
533,1.0,0.7,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajajajaja', 'jajajajaja', 'vacuna', 'chiarasaludo']",19.2846922,-99.140238
537,1.0,0.7749,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['live', 'vender', 'mediodia', 'kms', 'tocar', 'vacuna']",19.3998346,-99.1843501
553,1.0,0.6461,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ahorita', 'cool', 'dosis', 'tuiteo', 'mentir', 'madre', 'sa', 'pedro']",19.444937,-99.180678
556,1.0,0.3945,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['neta', 'canon', 'vivir', 'vida', 'alterno', 'rogando', 'vacuna', 'turno', 'mamon', 'fila', 'jajaja', 'diosito', 'llevano']",19.2156239,-99.6470277
571,1.0,0.4214,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ay', 'mame', 'imss', 'aplicar', 'vacuna', 'ensenar', 'jeringa', 'administrando', 'rollo', 'salgo', 'mamada']",19.498594,-99.2481811
575,1.0,0.7634,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['acabar', 'cuestionar', 'puse', 'sputnik', 'jajajaja', 'bro', 'privilegio', 'meter', 'falsificando', 'documento', 'pfizer', 'parir', 'mamar']",19.232228,-99.324375
576,1.0,0.85,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pobre', 'borrego', 'nota', 'leguo', 'crees', 'tele', 'pobrecito', 'amigo', 'calificar', 'conspiracion', 'vete', 'vacuna', 'viruela', 'mono', 'anda', 'espera', 'lees', 'fuente', 'perder']",19.3998346,-99.1843501
580,1.0,0.775,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['manana', 'gimnasio', 'pasar', 'efecto', 'vacuna']",19.232228,-99.324375
585,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['bailar', 'ridiculeces', 'vacuna', 'copular']",19.357102,-99.1919955
586,1.0,0.2837,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['vengo', 'uber', 'camino', 'duerman', 'perrito', 'vacuna']",19.3998346,-99.1843501
604,1.0,0.6844,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['astrazeneca', 'refuerzo', 'influenza', 'ano', 'fuerte', 'paque', 'amarre', 'jajaja', 'cansino', 'bie']",19.498594,-99.2481811
611,1.0,0.4535,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['rosa', 'maria', 'chavez', 'tercero', 'teresa', 'garcia', 'cuarto', 'saul', 'bravo', 'rio', 'quinto', 'illeano', 'novela', 'arana', 'sexto', 'cansancio', 'uve', 'seguramente', 'venir', 'acta', 'llegar', 'memoria']",19.3998346,-99.1843501
614,1.0,0.4848,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['paciente', 'familiar', 'amigo', 'inco', 'manana', 'vacuna', 'influenza', 'sa', 'fernando', 'abajo', 'auditorio', 'cafe', 'viernes', 'torre', 'hospitalizacion', 'protegete']",19.087511,-99.315748
616,1.0,0.4145,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['amigo', 'medico', 'colega', 'pensar', 'teorio', 'orden', 'mundial', 'conspiracion', 'vacuna', 'covid', 'quedar']",19.3998346,-99.1843501
656,1.0,0.5794,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajaja', 'pensar', 'vacuna', 'jaja', 'edad', 'pasable']",19.456367,-99.221136
657,1.0,0.4262,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['dosis', 'pasar', 'nadapero', 'sufri', 'dolor', 'intenso', 'cabeza', 'sed', 'viernes', 'clasico', 'seguir', 'pasar', 'saludo', 'raza', 'querida']",19.456367,-99.221136
659,1.0,0.5485,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['sentir', 'madre', 'ruso', 'correr', 'venas', 'camarada', 'vacuna', 'sputnik', 'vacuna']",19.2156239,-99.6470277
663,1.0,0.4395,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['preguntar', 'afortunado', 'recuerdo', 'vacuna', 'influenza', 'terminar', 'solito', 'respondo']",19.3863707,-99.259495
672,1.0,0.6068,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['damon', 'lopez', 'huevo', 'gusto', 'gusto', 'huevo', 'historia', 'moderna', 'deber', 'resaltar', 'letra']",19.3668621,-99.067766
675,1.0,0.5408,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['feminista', 'joto', 'votar', 'pan', 'pri', 'mc', 'cansancio', 'votar', 'iniciativa', 'pro', 'derecho', 'votar', 'moda', 'votar', 'sandra', 'cueva', 'lia', 'limon', 'esperar']",19.357102,-99.1919955
700,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['vacuna', 'amigo']",19.357102,-99.1919955
702,1.0,0.3901,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['manana', 'vacuna', 'papas']",19.2970107,-99.2058092
703,1.0,0.4669,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajajajaja', 'esperar', 'pasar', 'vacuna', 'nino']",19.357102,-99.1919955
706,1.0,0.52,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['beber', 'alcohol', 'dosis', 'vacuna', 'super', 'seguir', 'efecto', 'aplicacion', 'sindrome', 'abstinencia', 'jajaja', 'saquen', 'chelo', 'astrazeneca', 'vacuna']",19.049016,-99.364536
711,1.0,0.5306,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['tocar', 'dosis', 'irme', 'disfrazado', 'caricatura', 'vestida', 'verde', 'ligar']",19.357102,-99.1919955
717,1.0,0.7,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['lili', 'taller', 'george', 'corona', 'ingles', 'gremio', 'amigo', 'afectado', 'compra', 'vacuna', 'ruso', 'competencia']",19.3863707,-99.259495
720,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['voto', 'imaginar', 'vacuna']",19.3998346,-99.1843501
722,1.0,0.5282,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pasar', 'llego', 'vivo', 'aplicar', 'vacuna', 'jajajaja', 'pregunta', 'serio']",19.357102,-99.1919955
747,1.0,0.4306,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['venir', 'pacheco', 'vacuna', 'pensar', 'ano', 'jajajaja']",19.375769,-99.137171
761,1.0,0.3874,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['corregir', 'alguien', 'gilipolla', 'logico', 'silogismo', 'idiota', 'crees', 'veneno', 'mete', 'vacuna', 'investigar', 'vacuna', 'pasa', 'ilustrado', 'nene']",19.3998346,-99.1843501
789,1.0,0.4006,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['acabar', 'llegar', 'mensaje', 'cita', 'papa', 'vacuna', 'covid', 'sabado', 'esperanza']",19.444937,-99.180678
795,1.0,0.4316,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['insistir', 'vacuna', 'xd', 'flojero', 'caso', 'volver', 'manosear', 'necesitar', 'vacuna', 'jajajajaja']",19.232228,-99.324375
797,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['posibilidad', 'cam', 'newton', 'llenar', 'huevo', 'belichick', 'vacuna', 'suplente', 'mac', 'jon', 'patriota']",19.357102,-99.1919955
805,1.0,0.7,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['manana', 'avisan', 'vacuna', 'llegar']",19.3059713,-99.4041647
829,1.0,0.4336,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['suplementos', 'cantidad', 'cuerpo', 'necesitar', 'desechan', 'dosis', 'recomendadameno', 'fabricante', 'suficiente', 'duerma', 'miedo', 'saludo']",19.3059713,-99.4041647
839,1.0,0.5485,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['esperar', 'tumbe', 'vacuna', 'mes', 'esperar', 'mundo', 'vacuna']",19.232228,-99.324375
845,1.0,0.6249,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['cansancio', 'jajajajaja', 'amar', 'gustar', 'preparar', 'recuerden', 'manana', 'regresamo', 'streaming', 'estrella', 'perder', 'mediodia', 'accion', 'empezar', 'luchadora', 'call']",19.357102,-99.1919955
853,1.0,0.4886,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['dosis', 'chip', 'seguir', 'esperar', 'recoger', 'brazo', 'suelo']",19.3998346,-99.1843501
872,1.0,0.775,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['vacuna', 'ruso', 'beber', 'viuda', 'encerrado', 'alcohol', 'nonono']",19.357102,-99.1919955
899,1.0,0.5375,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['esperar', 'llegar', 'vacuna', 'monton', 'apuesto', 'jeringa', 'aguja', 'suficiente']",19.2970107,-99.2058092
911,1.0,0.42,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pensar', 'dosis', 'energia', 'futbol', 'realidad', 'persona', 'juego', 'amar', 'coro']",19.087511,-99.315748
915,1.0,0.85,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['ay', 'amigo', 'sentir', 'covid', 'pinche', 'vacuna', 'potente']",19.3059713,-99.4041647
929,1.0,0.5499,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['pianista', 'esperar', 'vacuna', 'negro', 'whatsapp']",19.2846922,-99.140238
932,1.0,0.4997,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['necesito', 'pinche', 'dosis', 'nootropico', 'estimulen', 'cerebro', 'recuerdes', 'olvidar', 'amplies', 'capacidad', 'resolutivo']",19.2970107,-99.2058092
973,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['vacuna', 'vacuna', 'vacuna', 'vacuna', 'vacuna', 'vacuna', 'vacuna', 'vaca', 'tool', 'tool', 'tool', 'tool', 'tool', 'tool', 'tool', 'tool', 'tool', 'tool', 'tristekorno', 'manana']",19.2846922,-99.140238
974,1.0,0.85,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['tilin', 'cuidando', 'pasar', 'jajaja', 'yoda', 'boda', 'tilin', 'toy', 'photography', 'martes', 'vacuna', 'covid', 'descansando', 'ixtapaluca']",19.3179,-98.898
986,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['opino', 'seguidor', 'jajajajaja', 'bot']",19.2846922,-99.140238
999,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['gatell', 'vacuna', 'jajaja', 'papel']",19.3998346,-99.1843501
1042,1.0,0.7328,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['jajajaja', 'jajajaja', 'jajajaja', 'vacuna', 'gringas', 'servir', 'gringo', 'pedir', 'prueba', 'adn', 'apellido', 'aguilar', 'leonaguilarzootecnia']",19.2970107,-99.2058092
1077,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['porto', 'papi', 'jajaja', 'vacuna']",19.498594,-99.2481811
1081,1.0,0.6999,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['friega', 'vacuna', 'leo', 'twitter', 'tapen', 'llover']",19.42840768257411,-99.11449664937057
1083,1.0,0.463,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['cagado', 'goes', 'tipo', 'godinez', 'transporte', 'publico', 'pregunta', 'sujeto', 'disculpa', 'normal', 'preguntar', 'oir', 'disculpa', 'ano', 'mame', 'pedo', 'reaccion', 'vacuna', 'sputnik']",19.51799,-99.330259
1085,1.0,0.5566,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['emocionan', 'tweets', 'fotito', 'vacuna', 'amigo', 'felicidad', 'bonito', 'seguir', 'compartir']",19.3863707,-99.259495
1087,1.0,0.5116,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['casual', 'desayunar', 'mediodia', 'aeropuerto', 'vuelo', 'faltar', 'cuarentena', 'prueba', 'negativo', 'vacuna', 'regrese', 'casa', 'sacar', 'enojo', 'gym', 'listo', 'esperar', 'irme']",19.3863707,-99.259495
1090,1.0,0.55,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['camino', 'rumbo', 'vacuna']",19.375769,-99.137171
1104,1.0,0.8875,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['manana', 'gusto', 'recibir', 'antonio', 'brazo', 'autor', 'libro', 'benitez', 'corazon', 'enhorabuena', 'exito', 'proyecto', 'escuchar', 'prioridad', 'firme', 'solidario']",19.292637,-99.656334
1118,1.0,0.4083,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['nomas', 'falta', 'sputnik', 'espia', 'ruso', 'xd']",19.2846922,-99.140238
1126,1.0,0.4068,"esperar, llegar, sputnik, jajaja, dosis, manana, ruso, amigo, seguir, puse","['moraleja', 'vacuna', 'alcohol', 'cuerpo']",19.2970107,-99.2058092
