Unnamed: 0,Dominant_Topic,Perc_Contribution,Topic_Keywords,0,url,tweet,dia,mes,año,latitud,longitud,alcaldia,termino
1243,3.0,0.2592,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['coyoacan', 'preocupado', 'regreso', 'clase', 'alcaldia', 'vacuna', 'perdida', 'arriesgar', 'miembro', 'familia', 'pedimo', 'presion', 'seguir', 'apoyo', 'plataforma', 'salir']",https://twitter.com/Arl12179208/status/1431484350357512193,"@Claudiashein Coyoacán , estamos muy preocupados por el regreso a clases en la alcaldía sin la vacuna a mayores de 18 y muchos ya hemos tenido pérdidas como para arriesgar a más miembros de la familia, solo pedimos sin presión seguir teniendo apoyo en plataforma para los qué no salimos.",28,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1270,3.0,0.4166,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['cadena', 'oracion', 'llegar', 'vacuna', 'coyoacan', 'hermano', 'vacuna', 'vacuna', 'tocar', 'desmadre', 'tocar', 'tantito', 'civismo']",https://twitter.com/PaulinaFive/status/1430199948528783368,"Cadena de oración para que cuando llegue la vacuna a Coyoacán mis hermanos y yo nos podamos vacunar con la vacuna que SÍ nos toca. 
Dejen de hacer el desmadre yendo a donde no les toca, tengan tantito CIVISMO 🙄",24,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1271,3.0,0.3704,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['coyoacan', 'esperar', 'vacuna']",https://twitter.com/julesfuzz/status/1430199068551270412,los de coyoacán esperando su vacuna https://t.co/0fGXiGii6M,24,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1277,3.0,0.2373,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['esperar', 'toque', 'vacuna', 'coyoacan', 'fila', 'hora', 'decidir', 'alcaldia']",https://twitter.com/camilasal_/status/1429974083702251521,"Solo espero que cuando toque vacuna en Coyoacán ya no haya filas de 6 horas, ya que todos decidieron ir a otras alcaldías 🙄",23,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1279,3.0,0.3704,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['esperar', 'coyoacan', 'vacuna']",https://twitter.com/deadrosesaf/status/1429873173772779531,ESPERO QUE COYOACÁN SEA TT PORQUE YA NOS VAN A DAR LA VACUNA,23,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1284,3.0,0.3016,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['iztapalapa', 'coyoacan', 'esperar', 'toque', 'vacuna', 'ojala', 'chida', 'esperar']",https://twitter.com/_i_t_z/status/1429622634153709570,"Los de Iztapalapa y Coyoacán esperando a que ya les toque vacuna. 😞

Ojalá que pongan una muy chida por hacernos esperar tanto. https://t.co/ZscbaAvXby",22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1286,3.0,0.4215,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['contagiar', 'esperar', 'llegar', 'vacuna', 'coyoacan', 'agradecer', 'embellecer', 'pandemia', 'contenido', 'sonrisa']",https://twitter.com/boxtertapia/status/1429605948893585411,@AlFaHotwife Todo va más o menos tampoco me he contagiado esperando que llegue la vacuna a Coyoacán y agradeciendote a ti por embellecer la pandemia con tu contenido y sonrisa,22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1297,3.0,0.3016,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['vacuna', 'coyoacan', 'convenci', 'hija', 'eleccion', 'votar', 'casilla', 'venir', 'vacuna', 'toque', 'vacuna']",https://twitter.com/Norma_Avaloss/status/1429509867627233283,@MatAkir_e @SanEslava @Livyrosas @XochimilcoAl @Claudiashein Pues yo me vacune en Coyoacán y convencí a mi hija que hiciera lo mismo. Cuando hay elecciones voy a votar hasta la casilla de mi INE y así lo hice con la vacuna. Toqué la vacuna que sea.,22,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1312,3.0,0.4784,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['coyoacan', 'seguir', 'esperar', 'perra', 'vacuna', 'pendejo', 'respetar', 'fecha']",https://twitter.com/Giovamendezz/status/1428764332305915906,@fannyhilldm Y en Coyoacán seguimos esperando la perra vacuna cuando otros pendejos no respetan sus fechas. 🤡,20,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1338,3.0,0.3704,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['esperar', 'vacuna', 'coyoacan']",https://twitter.com/NiPatoNiPata/status/1426975270527852549,Esperando vacuna 😩😩! #Coyoacán #COVID19mx https://t.co/OEdywVFsQm,15,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1345,3.0,0.3704,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['coyoacan', 'ingrato', 'esperar', 'vacuna', 'ansia']",https://twitter.com/campa_61/status/1426560375940583424,"@GobCDMX @SSaludCdMx @LaAgenciaCDMX Y en Coyoacán para 18 a 29, cuándo? No sean ingratos estamos esperando la vacuna con ansias.",14,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1350,3.0,0.4221,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['cadena', 'oracion', 'toque', 'vacuna', 'coyoacan']",https://twitter.com/mariela_ram/status/1426200613197647876,Cadena de oración pa que ya nos toque la vacuna a los de Coyoacán ✨,13,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1359,3.0,0.3742,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['salir', 'vacuna', 'coyoacan', 'marina', 'dosis', 'covid']",https://twitter.com/luirigal/status/1424054874686230528,"Aquí saliendo por mi vacuna! En Coyoacán. La Marina. 

2da. Dosis. 

Vs el Covidu",7,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1361,3.0,0.3615,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['nina', 'gustar', 'salieramos', 'lote', 'condicion', 'salir', 'primero', 'dosis', 'vacuna', 'metal', 'nitro', 'coyoacan', 'lote', 'enfria']",https://twitter.com/AntonioZab97/status/1423809007924482054,"La niña que me gusta me dijo que saliéramos por un elote, le dije que sí, con la condición que saldríamos hasta que tuviera por lo menos mi primera dosis de vacuna.
Metéle nitro para Coyoacán @GobCDMX @Claudiashein; que ese elote se enfría",6,8,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1382,3.0,0.5084,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['coyoacan', 'votar', 'pan', 'claudia', 'sheinbaum', 'mandano', 'perra', 'vacuna', 'po', 'fa']",https://twitter.com/zorrito_artico/status/1421275993126412290,"Ya sé que en Coyoacán todos votaron por el PAN, pero yo no, Claudia Sheinbaum, ya mándanos la perra vacuna, po fa",30,7,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1424,3.0,0.8221,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['dosis', 'semana', 'caracteristica', 'vacuna', 'esperar', 'camita', 'info']",https://twitter.com/lanuevadediana/status/1404565703055839237,@Claudiashein ¿Y segunda dosis para 50-69 Coyoacan? Tiene que ser esta semana según las características de la vacuna. O vamos a tener que esperar porque “luego con más calmita” ¿hay info @locatel_mx ?,14,6,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1438,3.0,0.8222,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['amigo', 'cuarentones', 'llegar', 'mensaje', 'indicar', 'tocar', 'vacuna']",https://twitter.com/malafama86/status/1399186309462343685,Amigos cuarentones de #Coyoacan ¿ya les llegó mensaje indicando donde les toca la vacuna ?,30,5,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1442,3.0,0.5278,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['excelente', 'organizacion', 'vacuna', 'primero', 'mundo', 'gracias', 'vacuna', 'vacuna', 'mexico', 'vacuna', 'claudiasheinbaum']",https://twitter.com/becshi/status/1398399373072011269,@Claudiashein @GobCDMX @UNAM_MX Excelente organización para la vacunación en Coyoacan. De primer mundo!!! Gracias 🎩👏🏼#VacunaCOVID19 #COVID19 #VacunasParaTodos #Mexico #vacuna #claudiasheinbaum,28,5,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1458,3.0,0.388,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['estimado', 'ciro', 'saludando', 'comentando', 'mama', 'ano', 'silla', 'rueda', 'hora', 'esperar', 'vacuna', 'coyoacan', 'sede', 'um', 'xochimilco', 'supuestamente', 'acabar', 'vacuna', 'seguir', 'esperar', 'vacunasque', 'desorganizacion']",https://twitter.com/GeorgePrez12/status/1386051847606128640,"@CiroGomezL Estimado Ciro saludandote y comentando te que mi mamá de 90 años va en silla de ruedas lleva 2 horas esperando que la vacunen en Coyoacán sede UAM Xochimilco y van 2 veces que supuestamente se les acaba la vacuna y siguen esperando por más vacunas,que desorganización",24,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1466,3.0,0.6254,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['excelente', 'organizacion', 'dosis', 'vacuna', 'felicidad', 'gracias']",https://twitter.com/chuchomares/status/1384535944934707204,Excelente origanizacion en Coyoacan para la Segunda dosis de vacuna @Claudiashein @Alcaldia_Coy 👍👍felicidades y gracias 🙏,20,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1515,3.0,0.2872,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['raro', 'noticia', 'considerar', 'personal', 'organizado', 'mama', 'vacuna', 'pfizer', 'coyoacan', 'um', 'xochimilco', 'papa', 'tlahuac', 'suegro', 'um', 'iztapalapa', 'sputnik']",https://twitter.com/KOONDJ/status/1378487856772083715,"@tacodekobe Muy rara la noticia considerando que en todos lados he visto que el personal ha Sido muy organizado, mi mamá con su vacuna de Pfizer en Coyoacán en la UAM Xochimilco, mi papá en Tláhuac  y mis suegros en UAM Iztapalapa con Sputnik ambos.",3,4,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1523,3.0,0.4327,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['organizado', 'vacuna', 'coyoacan', 'rapido', 'gente', 'amable', 'agradecer']",https://twitter.com/eseDanz/status/1376603260480598016,"Que bien organizado está la Vacuna en  Coyoacán @Alcaldia_Coy en la UNAM, rápido, gente amable, eso se agradece!!",29,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1529,3.0,0.4805,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['padre', 'tocar', 'aplicar', 'vacuna', 'covid', 'alcaldia', 'coyoacan', 'um', 'bomba', 'lleve', 'reconocer', 'organizado', 'llegada', 'auto', 'descenso', 'salir', 'rapido', 'atendieron']",https://twitter.com/lmalpicamora/status/1376233461158187016,"A mis padres les tocó hoy aplicarse su vacuna #Covid_19 en la alcaldía Coyoacán, en la UAM de Las Bombas. Los llevé y  hay que reconocer que si están bien organizados, desde la llegada de los autos, el descenso. Salieron rápido y los atendieron muy bien. #CDMX bien por esta.",28,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1545,3.0,0.4352,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['tocar', 'turno', 'vacuna', 'coyoacan', 'gobierno', 'organizado', 'aclaro', 'votar', 'malo', 'pena', 'familiar', 'adulto', 'caos', 'estacionan', 'doble', 'fila', 'seguir', 'indicacion']",https://twitter.com/esp_dag/status/1375144628169678854,"@warkentin @jrisco Hoy tocó el turno de la vacuna en Coyoacán. El gobierno organizado (y aclaro que no vote por AMLO), pero que pena que sean los familiares de los adultos mayores los que hacen un caos. Se estacionan en doble fila, no siguen indicaciones.",25,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1547,3.0,0.2639,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['bail', 'aplauso', 'esperar', 'abuelito', 'adulto', 'vacuna', 'covid', 'coyoacan', 'video', 'isabel', 'damian']",https://twitter.com/NotiGapeMX/status/1375115586250870805,"""Con bailes y aplausos"" 👏🏻 esperan abuelitos y adultos la vacuna contra el COVID en #Coyoacán. 

Video: Isabel Damián https://t.co/LwBtfs8Jso",25,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1556,3.0,0.3019,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['animo', 'suerte', 'vacuna', 'tapan', 'coyoacanpaso', 'paso', 'empezar', 'salir', 'vacuna', 'mujer', 'mundo', 'mama']",https://twitter.com/Geeschterjeeer/status/1374718346483003393,"Ánimo y suerte a quienes se ponen hoy la vacuna en Tlalpan y Coyoacán,paso a paso empezamos a salir,hoy se vacuna la mejor mujer del mundo,mi mamá",24,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1557,3.0,0.435,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['corto', 'horario', 'vacuna', 'coyoacan', 'llegar', 'minuto', 'cita', 'alcanzo', 'vacuna']",https://twitter.com/macitachule/status/1374711359779246088,@Claudiashein @Alcaldia_Coy @TlalpanAl Porque es corto el horario en la vacunación de Coyoacán y dice usted llegué 15 minutos antes de su cita y si no alcanzo vacuna😷😷😡😡😡😡,24,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1559,3.0,0.342,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['alcaldia', 'recibir', 'vacuna', 'coyoacan', 'tapan', 'felicidad', 'abuela', 'tia', 'esperar', 'ansiosa', 'vacuna', 'riesgo', 'salir', 'votar', 'votar']",https://twitter.com/RodrigoGuillot/status/1374526417367674881,"Para #CDMX, las siguientes alcaldías en recibir la vacuna son Coyoacán y Tlalpan.

Qué felicidad, acá están mi abuela y mi tía esperando ansiosas. Dicen que ya vacunadas no hay riesgo en salir a votar.

Y votan por @PartidoMorenaMx 😎

https://t.co/s18ndOF2T6",23,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1582,3.0,0.5278,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['aplicando', 'vacuna', 'pedregal', 'seguir', 'esperar']",https://twitter.com/verounicaglz/status/1373215016061657090,"@Claudiashein Para cuándo estarán aplicando la #vacuna en Coyoacan?
Los pedregales siguen esperando.",20,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CoyoacÃ¡n"""
1637,3.0,0.5679,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['llegar', 'mensaje', 'numero', 'cita', 'vacuna', 'abri', 'pinche', 'encuesta', 'contesto', 'maquina', 'desahogue', 'vacuna', 'cuauhtemoc', 'tepiteno', 'chica', 'culero']",https://twitter.com/quiquerock/status/1444439771716145154,"Me llegó un mensaje, al ver el número dije, ¡la cita de la vacuna! Lo abrí y V****a! Era para su pinche encuesta, sé que le contesto a una máquina pero ya me desahogué un poco, ya vacunaron con la 2da a Cuauhtémoc con todo y sus tepiteños, chacas y cuanto culero… https://t.co/JHsJcgPvuu",2,10,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1647,3.0,0.3497,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['sheinbaum', 'asegurar', 'dosis', 'vacuna', 'llegar', 'cuauhtemoc', 'reportar', 'gt']",https://twitter.com/mau_torres/status/1440410121511661571,Sheinbaum asegura que la segunda dosis de vacuna llegará a tiempo a Cuauhtémoc. Un reporte de @shelmanz -&gt; https://t.co/cl07LkDKkK .,21,9,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1678,3.0,0.3704,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['vacuna', 'esperar', 'recuperar', 'saludo']",https://twitter.com/rossyjimenez48/status/1428905505850892290,"@Cuauhtemoc_1521 Si que le fue mal por la vacuna. Espero se 
Recupere. Saludos.",20,8,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1695,3.0,0.7036,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['pendiente', 'vacuna', 'cuauhtemoc']",https://twitter.com/Fabiguarneros/status/1424729563628724236,@ivonnemelgar Y aún está pendiente la vacuna para los de 40 en Cuauhtémoc 🙄,9,8,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1709,3.0,0.3016,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['correr', 'robar', 'vacuna', 'vivir', 'esperar', 'ayuda', 'dejes', 'vacuna', 'cuauhtemoc']",https://twitter.com/albnnjs/status/1421553962923212803,"@YlvaPrada @GobCDMX @AlcCuauhtemocMx Por eso mismo, los de 18 a 29 corrieron a CdMx a robarse las vacunas de los que sí vivimos aquí y las estamos esperando como es debido, ayuda @Claudiashein no me dejes sin vacuna en Cuauhtémoc",31,7,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1716,3.0,0.4765,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['vacuna', 'tardar', 'alcaldia', 'cuauhtemoc', 'pesimo', 'atencion', 'vacuna', 'normal', 'alcaldia', 'miguel', 'hidalgo', 'ayudar', 'pasar', 'jugar', 'atencion', 'vasconcelos']",https://twitter.com/luhany66/status/1416046101623361536,"Ahora sí mí vacuna fue muy tardado como es posible que en la alcaldía cuauhtémoc sea pésima la atención para la vacuna y cuando lo hicieron en la normal en la alcaldía Miguel Hidalgo era mucho mejor,  los que ayudan ahora se la pasan jugando, muy mal la atención en la Vasconcelos",16,7,2021,19.4075059,-99.1917103,Miguel Hidalgo,"""vacuna CuauhtÃ©moc"""
1721,3.0,0.5625,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['doctor', 'esperar', 'vacuna', 'cd', 'cuauhtemoc', 'chip', 'para', 'llegar', 'agradecido']",https://twitter.com/JesusitaAcosta4/status/1414071069611155461,@HLGatell Dr. Hugo. Estamos esperando los de 50 y mas la vacuna en Cd. Cuauhtémoc Chih. Pará cuando nos llegará? Como siempre muy agradecida.,10,7,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1727,3.0,0.5139,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['noa', 'gracias', 'presidente', 'jefa', 'gobierno', 'vacuna', 'listo', 'chip', 'mozimista', 'llegada', 'lady', 'metralleta', 'narco', 'cuauhtemoc']",https://twitter.com/HctorDetectivMx/status/1413868647433523201,"#AziNoaNLo

Muchas gracias al Presidente @lopezobrador_ y a la jefa de gobierno @Claudiashein por la vacuna.

Listo con el chip 5G Mozimista.

Que bueno que fue antes de la llegada de #LadyMetralletas de @SandraCuevas_ del #NarcoPRIANRD en la Cuauhtémoc. https://t.co/HCFH4gcs30",10,7,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1728,3.0,0.7777,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['organizacion', 'delegacion', 'cuauhtemoc', 'vacuna', 'sorprendido']",https://twitter.com/malu_martinez/status/1413300882477699074,Que buena organización la de la delegación Cuauhtémoc para la vacuna ... estoy sorprendida,8,7,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1731,3.0,0.4222,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['oigan', 'presionar', 'cuauhtemoc', 'botarla', 'panda', 'vacuna', 'esperar']",https://twitter.com/SandraDoroteo/status/1412819329700204546,"Oigan @BJAlcaldia no es por presionar, peroooo en la Cuauhtémoc hay una botarga de panda para los de la vacuna 30+. 
Espero más de ustedes.",7,7,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1767,3.0,0.4223,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['lastimo', 'recomendar', 'vacuna', 'frio', 'saludo', 'enhorabuena']",https://twitter.com/UNIVERVIC/status/1408497186216853520,"@Cuauhtemoc_1521 lástima que no se recomienda la vacuna con una fría!!!
saludos y enhorabuena",25,6,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1771,3.0,0.3101,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['servir', 'dato', 'vacuna', 'mayo', 'alcaldia', 'cuauhtemoc', 'can', 'dio', 'neuropatia', 'perifericar', 'izquierdo', 'dolor brazo', 'dolor', 'muslo', 'raiz', 'vacuna', 'seguir', 'reposo']",https://twitter.com/crislaguera/status/1407010176775884809,"@penileyramirez Por si te sirve el dato, me vacunaron el 18 de Mayo aquí en la CdMx alcaldía Cuauhtémoc con la #CanSino y me dió una Neuropatía Periférica del lado izquierdo, todavía me duele el brazo y mucho dolor en el muslo.
Todo a raíz de la vacuna y sigo en reposo.",21,6,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1802,3.0,0.5554,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['jajaja', 'anitos', 'falta', 'vacuna']",https://twitter.com/fermoran28/status/1398127188407291906,@Cuauhtemoc_1521 Jajaja si los conozco pero por 2 añitos me falta la vacuna,27,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1825,3.0,0.4672,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['llegar', 'mensaje', 'cita', 'manana', 'zacatenco', 'vivo', 'cuauhtemoc', 'vacuna']",https://twitter.com/CarlosB95951183/status/1388913881645568002,"@locatel_mx @Claudiashein @SSaludCdMx me llegó un mensaje con mi cita para mañana en Zacatenco pero yo vivo en la Cuauhtémoc, que hago voy o no voy a la vacuna ?",2,5,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1854,3.0,0.7777,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['vacuna', 'utilizar', 'alcaldia', 'cuauhtemoc']",https://twitter.com/MezaGuerrero/status/1376244322950119427,@Claudiashein @GobiernoMX Que vacuna se utilizará en la alcaldía Cuauhtémoc?,28,3,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1857,3.0,0.8518,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['adulto', 'cuauhtemoc', 'llegar', 'mensaje', 'locacion', 'hora', 'vacuna']",https://twitter.com/lunitale/status/1376214839241113600,A alguno de sus adultos mayores de la Cuauhtémoc ya les llegó el mensaje con la locación y hora para ir a la vacuna?,28,3,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1859,3.0,0.6031,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['vacuna', 'astrazeneca', 'alcaldia', 'avaro', 'oregon', 'benito', 'juez', 'cuauhtemoc', 'martes']",https://twitter.com/DhanNirmalKaur/status/1376209553197572098,Vacuna #AstraZeneca para las #alcaldías #AlvaroObregon #BenitoJuarez y #Cuauhtemoc a partir del martes.,28,3,2021,19.3500942,-99.1623319,Coyoacán,"""vacuna CuauhtÃ©moc"""
1861,3.0,0.6863,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['ultimahora', 'continuar', 'semaforonaranja', 'operativo', 'semanasanta', 'vigo', 'elegir', 'salir', 'semana', 'santo', 'pierda', 'vacuna', 'familia', 'amigo', 'semana', 'entrar', 'iniciar', 'vacuna', 'benito', 'juez', 'cuauhtemoc', 'alvaro', 'oregon']",https://twitter.com/OnliHype/status/1375527080650227714,"#ultimahora #CDMX continúa #semaforonaranja c/ operativos para #semanasanta en #LaViga.
🟠 #IMPORTANTE 
Elige no salir en semana santa y no pierdas tu vacuna o la de tu familia y o amigos
⚠️La semana que entra inicia 
#vacunación #COVID19 
#BenitoJuárez
#Cuauhtémoc
#ÁlvaroObregón https://t.co/Zgda1mb69f",26,3,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1862,3.0,0.2293,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['tocar', 'tapan', 'turno', 'vacuna', 'tarda', 'malo', 'subir', 'foto', 'recibir', 'vacuna', 'estricto', 'vivir', 'cuauhtemoc', 'senora', 'foto', 'iniciar', 'proceso', 'electoral', 'casualidad', 'guarden', 'tuit']",https://twitter.com/TonoPatino/status/1374927204669345792,"Ahora que le tocó a Tlalpan su turno en la vacunación en CDMX, no tarda AMLO en subir su foto recibiendo la vacuna (aunque en estricto sentido vive en Cuauhtémoc)

Va a ser la señora foto. 
Sí, a unos días de iniciar el proceso electoral. 
No es casualidad.

- Guarden este tuit",24,3,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
1867,3.0,0.4359,"esperar, juez, benito, seguir, oregon, dosis, alvaro, adulto, llegar, alcaldia","['esperar', 'creer', 'tema', 'politico', 'malo', 'sputnik', 'cuauhtemoc', 'ojala', 'contemplar', 'be', 'vacuna', 'esperar', 'semana', 'completo', 'suponer', 'mil', 'dosis', 'llegar', 'ruso']",https://twitter.com/elpequeniovanya/status/1374003993173721093,"@IrinaUlysse @Seg_NapolesDF @GobiernoMX @SSalud_mx @Claudiashein @STaboadaMx Espero que así sea, creo que por un tema político van a decir que AMLO se pondrá la Sputnik V y eso es en Cuauhtémoc, así que ojalá la estén contemplando junto con BJ con esta vacuna, sin embargo ¿esperar una semana completa? Se supone que 500 mil dosis llegan hoy de la rusa.",22,3,2021,19.4416128,-99.1518637,Cuauhtémoc,"""vacuna CuauhtÃ©moc"""
